,,,
," Paridad PEN / CLP
1 PEN = 261,87 CLP ",,
,,,
,,,
,,,
Date, Price ,% VaR,% Acum
30/11/2020," $ 210,82 ","-1,08848644%","20,02277256%"
1/12/2020," $ 210,41 ","-0,19447870%","19,78935383%"
2/12/2020," $ 209,26 ","-0,54655197%","19,13464276%"
3/12/2020," $ 208,55 ","-0,33929083%","18,73042983%"
4/12/2020," $ 207,15 ","-0,67130185%","17,93339026%"
7/12/2020," $ 206,59 ","-0,27033551%","17,61457444%"
8/12/2020," $ 206,86 ","0,13069364%","17,76828921%"
9/12/2020," $ 206,29 ","-0,27554868%","17,44378024%"
10/12/2020," $ 204,23 ","-0,99859421%","16,27099345%"
11/12/2020," $ 204,18 ","-0,02448220%","16,24252775%"
14/12/2020," $ 204,68 ","0,24488197%","16,52718474%"
15/12/2020," $ 205,04 ","0,17588431%","16,73213777%"
16/12/2020," $ 204,49 ","-0,26824034%","16,41901509%"
17/12/2020," $ 200,98 ","-1,71646535%","14,42072303%"
18/12/2020," $ 201,62 ","0,31843965%","14,78508397%"
21/12/2020," $ 200,99 ","-0,31246900%","14,42641617%"
22/12/2020," $ 199,94 ","-0,52241405%","13,82863649%"
23/12/2020," $ 197,76 ","-1,09032710%","12,58753202%"
24/12/2020," $ 197,58 ","-0,09101942%","12,48505551%"
25/12/2020," $ 197,58 ","0,00000000%","12,48505551%"
28/12/2020," $ 196,59 ","-0,50106286%","11,92143467%"
29/12/2020," $ 197,59 ","0,50867287%","12,49074865%"
30/12/2020," $ 196,13 ","-0,73890379%","11,65955024%"
31/12/2020," $ 196,01 ","-0,06118391%","11,59123256%"
1/1/2021," $ 196,01 ","0,00000000%","11,59123256%"
4/1/2021," $ 193,94 ","-1,05606857%","10,41275263%"
5/1/2021," $ 191,67 ","-1,17046509%","9,12040991%"
6/1/2021," $ 191,99 ","0,16695362%","9,30259038%"
7/1/2021," $ 196,57 ","2,38554091%","11,91004839%"
8/1/2021," $ 197,17 ","0,30523478%","12,25163678%"
11/1/2021," $ 199,05 ","0,95349191%","13,32194705%"
12/1/2021," $ 200,68 ","0,81888973%","14,24992884%"
13/1/2021," $ 203,92 ","1,61451066%","16,09450612%"
14/1/2021," $ 201,10 ","-1,38289525%","14,48904071%"
15/1/2021," $ 203,17 ","1,02933864%","15,66752064%"
18/1/2021," $ 202,83 ","-0,16734754%","15,47395389%"
19/1/2021," $ 203,86 ","0,50781443%","16,06034728%"
20/1/2021," $ 199,55 ","-2,11419602%","13,60660404%"
21/1/2021," $ 197,87 ","-0,84189426%","12,65015656%"
22/1/2021," $ 200,09 ","1,12194875%","13,91403359%"
25/1/2021," $ 201,01 ","0,45979309%","14,43780245%"
26/1/2021," $ 201,07 ","0,02984926%","14,47196129%"
27/1/2021," $ 202,54 ","0,73108868%","15,30885283%"
28/1/2021," $ 201,89 ","-0,32092426%","14,93879875%"
29/1/2021," $ 201,81 ","-0,03962554%","14,89325363%"
1/2/2021," $ 201,38 ","-0,21307170%","14,64844862%"
2/2/2021," $ 201,44 ","0,02979442%","14,68260746%"
3/2/2021," $ 201,08 ","-0,17871326%","14,47765443%"
4/2/2021," $ 201,73 ","0,32325443%","14,84770851%"
5/2/2021," $ 203,05 ","0,65433996%","15,59920296%"
8/2/2021," $ 201,84 ","-0,59591234%","14,91033305%"
9/2/2021," $ 201,80 ","-0,01981768%","14,88756049%"
10/2/2021," $ 199,24 ","-1,26858276%","13,43011671%"
11/2/2021," $ 199,31 ","0,03513351%","13,46996869%"
12/2/2021," $ 197,89 ","-0,71245798%","12,66154284%"
15/2/2021," $ 197,15 ","-0,37394512%","12,24025050%"
16/2/2021," $ 196,51 ","-0,32462592%","11,87588955%"
17/2/2021," $ 195,20 ","-0,66663274%","11,13008824%"
18/2/2021," $ 194,54 ","-0,33811475%","10,75434102%"
19/2/2021," $ 193,87 ","-0,34440218%","10,37290065%"
22/2/2021," $ 193,41 ","-0,23727240%","10,11101623%"
23/2/2021," $ 192,79 ","-0,32056254%","9,75804156%"
24/2/2021," $ 192,12 ","-0,34752840%","9,37660120%"
25/2/2021," $ 196,14 ","2,09244222%","11,66524338%"
26/2/2021," $ 198,20 ","1,05027022%","12,83803017%"
1/3/2021," $ 197,56 ","-0,32290616%","12,47366923%"
2/3/2021," $ 198,72 ","0,58716339%","13,13407344%"
3/3/2021," $ 197,91 ","-0,40760870%","12,67292912%"
4/3/2021," $ 198,55 ","0,32337931%","13,03729007%"
5/3/2021," $ 198,58 ","0,01510954%","13,05436948%"
8/3/2021," $ 198,77 ","0,09567932%","13,16253914%"
9/3/2021," $ 198,52 ","-0,12577351%","13,02021065%"
10/3/2021," $ 195,91 ","-1,31472899%","11,53430117%"
11/3/2021," $ 192,98 ","-1,49558471%","9,86621122%"
12/3/2021," $ 194,99 ","1,04155871%","11,01053231%"
15/3/2021," $ 194,91 ","-0,04102775%","10,96498719%"
16/3/2021," $ 196,57 ","0,85167513%","11,91004839%"
17/3/2021," $ 194,93 ","-0,83430839%","10,97637347%"
18/3/2021," $ 194,12 ","-0,41553378%","10,51522915%"
19/3/2021," $ 191,89 ","-1,14877395%","9,24565898%"
22/3/2021," $ 192,85 ","0,50028662%","9,79220040%"
23/3/2021," $ 194,26 ","0,73113819%","10,59493311%"
24/3/2021," $ 195,29 ","0,53021723%","11,18132650%"
25/3/2021," $ 194,07 ","-0,62471197%","10,48676345%"
26/3/2021," $ 196,26 ","1,12845880%","11,73356106%"
29/3/2021," $ 195,63 ","-0,32100275%","11,37489325%"
30/3/2021," $ 193,13 ","-1,27792261%","9,95160831%"
31/3/2021," $ 192,35 ","-0,40387304%","9,50754341%"
1/4/2021," $ 191,29 ","-0,55107876%","8,90407059%"
2/4/2021," $ 191,32 ","0,01568299%","8,92115001%"
5/4/2021," $ 195,04 ","1,94438637%","11,03899801%"
6/4/2021," $ 197,49 ","1,25615258%","12,43381725%"
7/4/2021," $ 197,70 ","0,10633450%","12,55337319%"
8/4/2021," $ 196,63 ","-0,54122408%","11,94420723%"
9/4/2021," $ 195,60 ","-0,52382648%","11,35781383%"
12/4/2021," $ 196,83 ","0,62883436%","12,05807003%"
13/4/2021," $ 194,57 ","-1,14819895%","10,77142044%"
14/4/2021," $ 195,05 ","0,24669785%","11,04469115%"
15/4/2021," $ 192,46 ","-1,32786465%","9,57016795%"
16/4/2021," $ 193,28 ","0,42606256%","10,03700541%"
19/4/2021," $ 190,57 ","-1,40211093%","8,49416453%"
20/4/2021," $ 188,45 ","-1,11245212%","7,28721890%"
21/4/2021," $ 187,93 ","-0,27593526%","6,99117563%"
22/4/2021," $ 187,94 ","0,00532113%","6,99686877%"
23/4/2021," $ 188,15 ","0,11173779%","7,11642471%"
26/4/2021," $ 183,51 ","-2,46611746%","4,47480786%"
27/4/2021," $ 182,64 ","-0,47408861%","3,97950470%"
28/4/2021," $ 184,48 ","1,00744634%","5,02704241%"
29/4/2021," $ 187,20 ","1,47441457%","6,57557643%"
30/4/2021," $ 187,41 ","0,11217949%","6,69513237%"
3/5/2021," $ 184,40 ","-1,60610426%","4,98149730%"
4/5/2021," $ 183,38 ","-0,55314534%","4,40079704%"
5/5/2021," $ 184,04 ","0,35990839%","4,77654426%"
6/5/2021," $ 183,17 ","-0,47272332%","4,28124110%"
7/5/2021," $ 182,29 ","-0,48042802%","3,78024481%"
10/5/2021," $ 186,75 ","2,44665094%","6,31938514%"
11/5/2021," $ 189,17 ","1,29585007%","7,69712496%"
12/5/2021," $ 190,20 ","0,54448380%","8,28351836%"
13/5/2021," $ 193,23 ","1,59305994%","10,00853971%"
14/5/2021," $ 189,93 ","-1,70780935%","8,12980359%"
17/5/2021," $ 192,31 ","1,25309324%","9,48477085%"
18/5/2021," $ 190,13 ","-1,13358640%","8,24366638%"
19/5/2021," $ 190,78 ","0,34187135%","8,61372047%"
20/5/2021," $ 192,40 ","0,84914561%","9,53600911%"
21/5/2021," $ 191,81 ","-0,30665281%","9,20011386%"
24/5/2021," $ 191,32 ","-0,25546113%","8,92115001%"
25/5/2021," $ 191,80 ","0,25088856%","9,19442072%"
26/5/2021," $ 189,24 ","-1,33472367%","7,73697694%"
27/5/2021," $ 188,09 ","-0,60769393%","7,08226587%"
28/5/2021," $ 189,62 ","0,81344037%","7,95331625%"
31/5/2021," $ 188,07 ","-0,81742432%","7,07087959%"
1/6/2021," $ 188,41 ","0,18078375%","7,26444634%"
2/6/2021," $ 187,74 ","-0,35560745%","6,88300598%"
3/6/2021," $ 185,50 ","-1,19313945%","5,60774267%"
4/6/2021," $ 186,91 ","0,76010782%","6,41047538%"
7/6/2021," $ 181,77 ","-2,74998662%","3,48420154%"
8/6/2021," $ 182,29 ","0,28607581%","3,78024481%"
9/6/2021," $ 186,84 ","2,49602282%","6,37062340%"
10/6/2021," $ 184,55 ","-1,22564761%","5,06689439%"
11/6/2021," $ 185,03 ","0,26009212%","5,34016510%"
14/6/2021," $ 184,31 ","-0,38912609%","4,93025904%"
15/6/2021," $ 186,99 ","1,45407194%","6,45602050%"
16/6/2021," $ 186,61 ","-0,20321942%","6,23968118%"
17/6/2021," $ 188,27 ","0,88955576%","7,18474239%"
18/6/2021," $ 189,13 ","0,45679078%","7,67435241%"
21/6/2021," $ 188,86 ","-0,14275895%","7,52063763%"
22/6/2021," $ 186,14 ","-1,44022027%","5,97210362%"
23/6/2021," $ 184,79 ","-0,72526056%","5,20352975%"
24/6/2021," $ 183,98 ","-0,43833541%","4,74238543%"
25/6/2021," $ 183,79 ","-0,10327209%","4,63421577%"
28/6/2021," $ 188,93 ","2,79667011%","7,56048961%"
29/6/2021," $ 186,83 ","-1,11152279%","6,36493026%"
30/6/2021," $ 189,54 ","1,45051651%","7,90777114%"
1/7/2021," $ 190,52 ","0,51704126%","8,46569883%"
2/7/2021," $ 187,38 ","-1,64812093%","6,67805295%"
5/7/2021," $ 186,47 ","-0,48564415%","6,15997723%"
6/7/2021," $ 188,24 ","0,94921435%","7,16766297%"
7/7/2021," $ 188,40 ","0,08499788%","7,25875320%"
8/7/2021," $ 189,41 ","0,53609342%","7,83376032%"
9/7/2021," $ 187,96 ","-0,76553508%","7,00825505%"
12/7/2021," $ 186,85 ","-0,59055118%","6,37631654%"
13/7/2021," $ 188,15 ","0,69574525%","7,11642471%"
14/7/2021," $ 187,37 ","-0,41456285%","6,67235981%"
15/7/2021," $ 190,96 ","1,91599509%","8,71619698%"
16/7/2021," $ 193,75 ","1,46103896%","10,30458298%"
19/7/2021," $ 191,57 ","-1,12516129%","9,06347851%"
20/7/2021," $ 191,22 ","-0,18270084%","8,86421862%"
21/7/2021," $ 190,57 ","-0,33992260%","8,49416453%"
22/7/2021," $ 191,28 ","0,37256651%","8,89837746%"
23/7/2021," $ 193,88 ","1,35926391%","10,37859379%"
26/7/2021," $ 194,35 ","0,24241799%","10,64617136%"
27/7/2021," $ 195,34 ","0,50939028%","11,20979220%"
28/7/2021," $ 193,85 ","-0,76277260%","10,36151438%"
29/7/2021," $ 193,23 ","-0,31983492%","10,00853971%"
30/7/2021," $ 185,73 ","-3,88138488%","5,73868488%"
2/8/2021," $ 188,20 ","1,32988747%","7,14489041%"
3/8/2021," $ 190,76 ","1,36025505%","8,60233419%"
4/8/2021," $ 188,84 ","-1,00650031%","7,50925135%"
5/8/2021," $ 190,22 ","0,73077738%","8,29490464%"
6/8/2021," $ 191,78 ","0,82010304%","9,18303444%"
9/8/2021," $ 190,30 ","-0,77171759%","8,34044976%"
10/8/2021," $ 190,13 ","-0,08933263%","8,24366638%"
11/8/2021," $ 187,63 ","-1,31488981%","6,82038144%"
12/8/2021," $ 188,67 ","0,55428236%","7,41246798%"
13/8/2021," $ 190,07 ","0,74203636%","8,20950754%"
16/8/2021," $ 191,94 ","0,98384806%","9,27412468%"
17/8/2021," $ 192,44 ","0,26049807%","9,55878167%"
18/8/2021," $ 191,41 ","-0,53523176%","8,97238827%"
19/8/2021," $ 190,67 ","-0,38660467%","8,55109593%"
20/8/2021," $ 190,51 ","-0,08391462%","8,46000569%"
23/8/2021," $ 190,36 ","-0,07873602%","8,37460860%"
24/8/2021," $ 190,41 ","0,02626602%","8,40307430%"
25/8/2021," $ 191,49 ","0,56719710%","9,01793339%"
26/8/2021," $ 192,46 ","0,50655387%","9,57016795%"
27/8/2021," $ 191,17 ","-0,67026915%","8,83575292%"
30/8/2021," $ 190,86 ","-0,16215933%","8,65926558%"
31/8/2021," $ 188,27 ","-1,35701561%","7,18474239%"
1/9/2021," $ 187,93 ","-0,18059170%","6,99117563%"
2/9/2021," $ 186,44 ","-0,79284840%","6,14289781%"
3/9/2021," $ 186,41 ","-0,01609097%","6,12581839%"
6/9/2021," $ 187,49 ","0,57936806%","6,74067748%"
7/9/2021," $ 189,94 ","1,30673636%","8,13549673%"
8/9/2021," $ 191,43 ","0,78445825%","8,98377455%"
9/9/2021," $ 192,54 ","0,57984642%","9,61571307%"
10/9/2021," $ 191,38 ","-0,60247221%","8,95530885%"
13/9/2021," $ 190,61 ","-0,40234089%","8,51693709%"
14/9/2021," $ 190,04 ","-0,29903992%","8,19242812%"
15/9/2021," $ 188,43 ","-0,84719007%","7,27583262%"
16/9/2021," $ 190,12 ","0,89688478%","8,23797324%"
17/9/2021," $ 189,98 ","-0,07363770%","8,15826929%"
20/9/2021," $ 191,35 ","0,72112854%","8,93822943%"
21/9/2021," $ 190,32 ","-0,53828064%","8,35183604%"
22/9/2021," $ 190,73 ","0,21542665%","8,58525477%"
23/9/2021," $ 190,36 ","-0,19399151%","8,37460860%"
24/9/2021," $ 192,08 ","0,90355117%","9,35382864%"
27/9/2021," $ 191,58 ","-0,26030820%","9,06917165%"
28/9/2021," $ 193,66 ","1,08570832%","10,25334472%"
29/9/2021," $ 195,52 ","0,96044614%","11,31226872%"
30/9/2021," $ 195,40 ","-0,06137480%","11,24395104%"
1/10/2021," $ 193,97 ","-0,73183214%","10,42983205%"
4/10/2021," $ 194,78 ","0,41759035%","10,89097637%"
5/10/2021," $ 196,30 ","0,78036759%","11,75633362%"
6/10/2021," $ 196,45 ","0,07641365%","11,84173071%"
7/10/2021," $ 198,21 ","0,89590227%","12,84372331%"
8/10/2021," $ 201,47 ","1,64472025%","14,69968688%"
11/10/2021," $ 201,60 ","0,06452574%","14,77369769%"
12/10/2021," $ 203,10 ","0,74404762%","15,62766866%"
13/10/2021," $ 204,64 ","0,75824717%","16,50441218%"
14/10/2021," $ 210,56 ","2,89288507%","19,87475093%"
15/10/2021," $ 208,63 ","-0,91660334%","18,77597495%"
18/10/2021," $ 206,70 ","-0,92508268%","17,67719898%"
19/10/2021," $ 204,48 ","-1,07402032%","16,41332195%"
20/10/2021," $ 205,44 ","0,46948357%","16,95986336%"
21/10/2021," $ 206,01 ","0,27745327%","17,28437233%"
22/10/2021," $ 204,40 ","-0,78151546%","16,36777683%"
25/10/2021," $ 202,18 ","-1,08610568%","15,10389980%"
26/10/2021," $ 200,80 ","-0,68256009%","14,31824651%"
27/10/2021," $ 202,09 ","0,64243028%","15,05266154%"
28/10/2021," $ 201,56 ","-0,26225939%","14,75092514%"
29/10/2021," $ 202,93 ","0,67969835%","15,53088528%"
1/11/2021," $ 202,96 ","0,01478342%","15,54796470%"
2/11/2021," $ 201,65 ","-0,64544738%","14,80216339%"
3/11/2021," $ 201,54 ","-0,05454996%","14,73953886%"
4/11/2021," $ 201,90 ","0,17862459%","14,94449189%"
5/11/2021," $ 201,26 ","-0,31698861%","14,58013094%"
8/11/2021," $ 199,06 ","-1,09311339%","13,32764019%"
9/11/2021," $ 196,65 ","-1,21069024%","11,95559351%"
10/11/2021," $ 196,40 ","-0,12712942%","11,81326502%"
11/11/2021," $ 196,63 ","0,11710794%","11,94420723%"
12/11/2021," $ 198,84 ","1,12393836%","13,20239112%"
15/11/2021," $ 198,55 ","-0,14584591%","13,03729007%"
16/11/2021," $ 202,28 ","1,87861999%","15,16083120%"
17/11/2021," $ 206,71 ","2,19003362%","17,68289212%"
18/11/2021," $ 205,93 ","-0,37734024%","17,23882721%"
19/11/2021," $ 205,81 ","-0,05827223%","17,17050954%"
22/11/2021," $ 201,62 ","-2,03585832%","14,78508397%"
23/11/2021," $ 201,92 ","0,14879476%","14,95587817%"
24/11/2021," $ 201,27 ","-0,32190967%","14,58582408%"
25/11/2021," $ 202,57 ","0,64589854%","15,32593225%"
26/11/2021," $ 205,28 ","1,33780915%","16,86877313%"
29/11/2021," $ 206,54 ","0,61379579%","17,58610874%"
30/11/2021," $ 202,56 ","-1,92698751%","15,32023911%"
1/12/2021," $ 205,90 ","1,64889415%","17,22174779%"
2/12/2021," $ 204,39 ","-0,73336571%","16,36208369%"
3/12/2021," $ 205,15 ","0,37183815%","16,79476231%"
6/12/2021," $ 205,95 ","0,38995857%","17,25021349%"
7/12/2021," $ 205,56 ","-0,18936635%","17,02818104%"
8/12/2021," $ 205,50 ","-0,02918856%","16,99402220%"
9/12/2021," $ 207,81 ","1,12408759%","18,30913749%"
10/12/2021," $ 207,64 ","-0,08180550%","18,21235411%"
13/12/2021," $ 206,65 ","-0,47678675%","17,64873328%"
14/12/2021," $ 206,89 ","0,11613840%","17,78536863%"
15/12/2021," $ 209,06 ","1,04886655%","19,02077996%"
16/12/2021," $ 208,50 ","-0,26786568%","18,70196413%"
17/12/2021," $ 207,75 ","-0,35971223%","18,27497865%"
20/12/2021," $ 214,81 ","3,39831528%","22,29433533%"
21/12/2021," $ 213,90 ","-0,42363018%","21,77625961%"
22/12/2021," $ 213,00 ","-0,42075736%","21,26387703%"
23/12/2021," $ 213,46 ","0,21596244%","21,52576146%"
24/12/2021," $ 215,71 ","1,05406165%","22,80671790%"
27/12/2021," $ 214,41 ","-0,60266098%","22,06660974%"
28/12/2021," $ 214,83 ","0,19588639%","22,30572161%"
29/12/2021," $ 212,46 ","-1,10319788%","20,95644748%"
30/12/2021," $ 212,75 ","0,13649628%","21,12154853%"
31/12/2021," $ 212,89 ","0,06580494%","21,20125249%"
3/1/2022," $ 212,71 ","-0,08455071%","21,09877597%"
4/1/2022," $ 213,10 ","0,18334822%","21,32080843%"
5/1/2022," $ 210,50 ","-1,22008447%","19,84059209%"
6/1/2022," $ 210,11 ","-0,18527316%","19,61855964%"
7/1/2022," $ 209,63 ","-0,22845176%","19,34528893%"
10/1/2022," $ 211,50 ","0,89204789%","20,40990606%"
11/1/2022," $ 210,98 ","-0,24586288%","20,11386280%"
12/1/2022," $ 210,40 ","-0,27490757%","19,78366069%"
13/1/2022," $ 208,99 ","-0,67015209%","18,98092798%"
14/1/2022," $ 211,54 ","1,22015407%","20,43267862%"
17/1/2022," $ 212,33 ","0,37345183%","20,88243666%"
18/1/2022," $ 210,77 ","-0,73470541%","19,99430686%"
19/1/2022," $ 208,15 ","-1,24306116%","18,50270424%"
20/1/2022," $ 208,13 ","-0,00960846%","18,49131796%"
21/1/2022," $ 208,50 ","0,17777351%","18,70196413%"
24/1/2022," $ 208,51 ","0,00479616%","18,70765727%"
25/1/2022," $ 206,88 ","-0,78173709%","17,77967549%"
26/1/2022," $ 208,27 ","0,67188708%","18,57102192%"
27/1/2022," $ 208,67 ","0,19205839%","18,79874751%"
28/1/2022," $ 210,19 ","0,72842287%","19,66410475%"
31/1/2022," $ 206,99 ","-1,52243209%","17,84230003%"
1/2/2022," $ 205,77 ","-0,58940045%","17,14773698%"
2/2/2022," $ 208,97 ","1,55513437%","18,96954170%"
3/2/2022," $ 211,07 ","1,00492894%","20,16510105%"
4/2/2022," $ 214,57 ","1,65821765%","22,15769997%"
7/2/2022," $ 213,42 ","-0,53595563%","21,50298890%"
8/2/2022," $ 214,66 ","0,58101396%","22,20893823%"
9/2/2022," $ 212,52 ","-0,99692537%","20,99060632%"
10/2/2022," $ 214,12 ","0,75287032%","21,90150868%"
11/2/2022," $ 214,52 ","0,18681113%","22,12923427%"
14/2/2022," $ 213,13 ","-0,64795823%","21,33788785%"
15/2/2022," $ 209,51 ","-1,69849388%","19,27697125%"
16/2/2022," $ 212,58 ","1,46532385%","21,02476516%"
17/2/2022," $ 212,29 ","-0,13641923%","20,85966410%"
18/2/2022," $ 213,55 ","0,59352772%","21,57699972%"
21/2/2022," $ 211,30 ","-1,05361742%","20,29604327%"
22/2/2022," $ 212,65 ","0,63890204%","21,06461714%"
23/2/2022," $ 210,96 ","-0,79473313%","20,10247652%"
24/2/2022," $ 214,77 ","1,80602958%","22,27156277%"
25/2/2022," $ 210,73 ","-1,88108209%","19,97153430%"
28/2/2022," $ 209,98 ","-0,35590566%","19,54454882%"
1/3/2022," $ 211,76 ","0,84769978%","20,55792770%"
2/3/2022," $ 214,22 ","1,16169248%","21,95844008%"
3/3/2022," $ 213,01 ","-0,56483988%","21,26957017%"
4/3/2022," $ 214,41 ","0,65724614%","22,06660974%"
7/3/2022," $ 217,87 ","1,61373070%","24,03643609%"
8/3/2022," $ 216,24 ","-0,74815257%","23,10845431%"
9/3/2022," $ 215,41 ","-0,38383278%","22,63592371%"
10/3/2022," $ 215,84 ","0,19961933%","22,88072872%"
11/3/2022," $ 217,31 ","0,68106004%","23,71762027%"
14/3/2022," $ 218,56 ","0,57521513%","24,42926274%"
15/3/2022," $ 216,34 ","-1,01573939%","23,16538571%"
16/3/2022," $ 214,14 ","-1,01691781%","21,91289496%"
17/3/2022," $ 213,35 ","-0,36891753%","21,46313692%"
18/3/2022," $ 212,20 ","-0,53902039%","20,80842585%"
21/3/2022," $ 209,23 ","-1,39962300%","19,11756334%"
22/3/2022," $ 209,59 ","0,17205946%","19,32251637%"
23/3/2022," $ 209,95 ","0,17176392%","19,52746940%"
24/3/2022," $ 210,79 ","0,40009526%","20,00569314%"
25/3/2022," $ 207,80 ","-1,41847336%","18,30344435%"
28/3/2022," $ 208,29 ","0,23580366%","18,58240820%"
29/3/2022," $ 209,01 ","0,34567190%","18,99231426%"
30/3/2022," $ 211,57 ","1,22482178%","20,44975804%"
31/3/2022," $ 213,55 ","0,93586047%","21,57699972%"
1/4/2022," $ 214,73 ","0,55256380%","22,24879021%"
4/4/2022," $ 214,29 ","-0,20490849%","21,99829206%"
5/4/2022," $ 212,73 ","-0,72798544%","21,11016225%"
6/4/2022," $ 215,99 ","1,53245899%","22,96612582%"
7/4/2022," $ 216,63 ","0,29631001%","23,33048676%"
8/4/2022," $ 219,26 ","1,21405161%","24,82778252%"
11/4/2022," $ 219,54 ","0,12770227%","24,98719044%"
12/4/2022," $ 215,86 ","-1,67623212%","22,89211500%"
13/4/2022," $ 215,74 ","-0,05559159%","22,82379732%"
14/4/2022," $ 217,88 ","0,99193474%","24,04212923%"
15/4/2022," $ 218,01 ","0,05966587%","24,11614005%"
18/4/2022," $ 218,38 ","0,16971699%","24,32678622%"
19/4/2022," $ 220,72 ","1,07152670%","25,65898093%"
20/4/2022," $ 219,03 ","-0,76567597%","24,69684031%"
21/4/2022," $ 220,22 ","0,54330457%","25,37432394%"
22/4/2022," $ 221,76 ","0,69930070%","26,25106746%"
25/4/2022," $ 221,86 ","0,04509380%","26,30799886%"
26/4/2022," $ 221,19 ","-0,30199225%","25,92655850%"
27/4/2022," $ 220,78 ","-0,18536100%","25,69313977%"
28/4/2022," $ 222,86 ","0,94211432%","26,87731284%"
29/4/2022," $ 221,65 ","-0,54294176%","26,18844293%"
2/5/2022," $ 224,16 ","1,13241597%","27,61742101%"
3/5/2022," $ 223,40 ","-0,33904354%","27,18474239%"
4/5/2022," $ 225,63 ","0,99820949%","28,45431255%"
5/5/2022," $ 227,24 ","0,71355759%","29,37090806%"
6/5/2022," $ 224,70 ","-1,11776096%","27,92485056%"
9/5/2022," $ 226,73 ","0,90342679%","29,08055793%"
10/5/2022," $ 228,36 ","0,71891677%","30,00853971%"
11/5/2022," $ 227,33 ","-0,45104221%","29,42214631%"
12/5/2022," $ 229,47 ","0,94136278%","30,64047822%"
13/5/2022," $ 227,44 ","-0,88464723%","29,48477085%"
16/5/2022," $ 227,16 ","-0,12310939%","29,32536294%"
17/5/2022," $ 225,79 ","-0,60309914%","28,54540279%"
18/5/2022," $ 226,09 ","0,13286682%","28,71619698%"
19/5/2022," $ 223,80 ","-1,01287098%","27,41246798%"
20/5/2022," $ 224,00 ","0,08936550%","27,52633077%"
23/5/2022," $ 223,16 ","-0,37500000%","27,04810703%"
24/5/2022," $ 223,67 ","0,22853558%","27,33845716%"
25/5/2022," $ 225,39 ","0,76899003%","28,31767720%"
26/5/2022," $ 224,86 ","-0,23514797%","28,01594079%"
27/5/2022," $ 224,75 ","-0,04891933%","27,95331625%"
30/5/2022," $ 225,59 ","0,37374861%","28,43153999%"
31/5/2022," $ 221,34 ","-1,88394876%","26,01195559%"
1/6/2022," $ 220,53 ","-0,36595283%","25,55081127%"
2/6/2022," $ 218,44 ","-0,94771686%","24,36094506%"
3/6/2022," $ 217,76 ","-0,31129830%","23,97381156%"
6/6/2022," $ 218,98 ","0,56024982%","24,66837461%"
7/6/2022," $ 218,77 ","-0,09589917%","24,54881867%"
8/6/2022," $ 217,10 ","-0,76335878%","23,59806433%"
9/6/2022," $ 218,73 ","0,75080608%","24,52604611%"
10/6/2022," $ 223,09 ","1,99332510%","27,00825505%"
13/6/2022," $ 227,26 ","1,86920077%","29,38229434%"
14/6/2022," $ 230,11 ","1,25407023%","31,00483917%"
15/6/2022," $ 229,35 ","-0,33027682%","30,57216055%"
16/6/2022," $ 232,55 ","1,39524744%","32,39396527%"
17/6/2022," $ 234,53 ","0,85142980%","33,52120695%"
20/6/2022," $ 235,84 ","0,55856394%","34,26700826%"
21/6/2022," $ 233,43 ","-1,02187924%","32,89496157%"
22/6/2022," $ 237,45 ","1,72214368%","35,18360376%"
23/6/2022," $ 238,94 ","0,62750053%","36,03188158%"
24/6/2022," $ 241,46 ","1,05465807%","37,46655280%"
27/6/2022," $ 242,76 ","0,53839145%","38,20666097%"
28/6/2022," $ 239,30 ","-1,42527599%","36,23683461%"
29/6/2022," $ 243,62 ","1,80526536%","38,69627099%"
30/6/2022," $ 238,47 ","-2,11394795%","35,76430401%"
1/7/2022," $ 241,43 ","1,24124628%","37,44947338%"
4/7/2022," $ 241,55 ","0,04970385%","37,51779106%"
5/7/2022," $ 245,92 ","1,80914924%","40,00569314%"
6/7/2022," $ 247,99 ","0,84173715%","41,18417307%"
7/7/2022," $ 243,37 ","-1,86297835%","38,55394250%"
8/7/2022," $ 247,79 ","1,81616469%","41,07031028%"
11/7/2022," $ 249,88 ","0,84345615%","42,26017649%"
12/7/2022," $ 255,93 ","2,42116216%","45,70452605%"
13/7/2022," $ 254,11 ","-0,71113195%","44,66837461%"
14/7/2022," $ 267,72 ","5,35594821%","52,41673783%"
15/7/2022," $ 247,99 ","-7,36963992%","41,18417307%"
18/7/2022," $ 241,02 ","-2,81059720%","37,21605465%"
19/7/2022," $ 238,10 ","-1,21151772%","35,55365784%"
20/7/2022," $ 237,13 ","-0,40739185%","35,00142328%"
21/7/2022," $ 236,17 ","-0,40484123%","34,45488187%"
22/7/2022," $ 241,91 ","2,43045264%","37,72274409%"
25/7/2022," $ 238,37 ","-1,46335414%","35,70737262%"
26/7/2022," $ 235,09 ","-1,37601208%","33,84002277%"
27/7/2022," $ 230,31 ","-2,03326386%","31,11870196%"
28/7/2022," $ 230,88 ","0,24749251%","31,44321093%"
29/7/2022," $ 228,82 ","-0,89223839%","30,27042414%"
1/8/2022," $ 229,02 ","0,08740495%","30,38428693%"
2/8/2022," $ 230,66 ","0,71609466%","31,31796186%"
3/8/2022," $ 232,08 ","0,61562473%","32,12638770%"
4/8/2022," $ 231,04 ","-0,44812134%","31,53430117%"
5/8/2022," $ 233,81 ","1,19892659%","33,11130088%"
8/8/2022," $ 229,85 ","-1,69368290%","30,85681753%"
9/8/2022," $ 228,84 ","-0,43941701%","30,28181042%"
